Area in sq.ft,Width of road in ft,Crimes per month,Average household income,Distance to railway station in kms,Distance to airport in kms,Distance to religious places in kms,Distance from slum in kms,Distance to state run liquor shop in kms,Education quality,Sports facility,Local traffic,Quality of life,Access to supermarket,Pollution levels,Medical treatment,Road condition,Price in Rupees
4999.075562,47.7650217,3,2387809.527,1.034190952,12.73565243,4.152308728,0.880276534,0.918212501,0.815724033,0.048490227,0.689604121,0.824155635,0.427400926,0.902894024,0.470450845,0.967009606,110501131
2219.349986,16.61651314,6,368778.5819,13.20727077,4.414516565,4.645304726,0.448660025,0.485748203,0.905491041,0.419457142,0.900937739,0.010671586,0.224103028,0.929773109,0.825909243,0.697037561,30106824.06
1043.057596,35.43718642,5,369630.2647,7.169712659,12.81195615,2.430168525,2.576840046,2.584201489,0.47603177,0.651243755,0.335257208,0.604683303,0.118464723,0.545891463,0.445492386,0.339808559,20246852.54
2163.135523,23.14583754,11,500675.8339,13.71567062,23.40394562,4.834488879,0.245813678,0.265366053,0.945435571,0.358305089,0.641272272,0.884796815,0.073108324,0.526670642,0.617213044,0.111164869,42421214.94
2375.984161,9.903360148,1,235302.2685,18.83646648,13.07211823,3.3462559,1.661876708,1.675597207,0.666389134,0.213981961,0.841640763,0.90778226,0.289721467,0.439289504,0.415423658,0.252500292,49600501.38
9212.006697,10.20470609,16,940058.2081,16.58191615,27.28067536,3.027440574,1.976180241,2.005618229,0.601721521,0.553223129,0.713021723,0.312767689,0.109672287,0.927248779,0.593443896,0.631005235,150496863.9
9079.932777,17.03949746,9,1547174.915,2.477202931,0.796866853,2.390661278,2.669086662,2.670682207,0.457336601,0.804073184,0.490082968,0.031601381,0.326453191,0.819406573,0.314819868,0.656382634,149295634.7
6777.264341,43.17183003,9,2925869.042,7.17574971,16.79025993,2.988088296,2.022889661,2.026682002,0.586352828,0.571551981,0.247776103,0.220209391,0.31651544,0.524429046,0.526333116,0.951059677,125185707.4
9014.378426,42.3058807,6,3813612.182,7.281506258,24.52846555,3.640295639,1.376868102,1.386749704,0.721287035,0.792477366,0.227185204,0.784457218,0.778094247,0.810218888,0.569954699,0.698606727,229734079
101.0276557,32.0176721,18,32346.70354,19.40567571,1.520801575,2.887622891,2.170184056,2.206715987,0.557282316,0.077561264,0.919799688,0.526982222,0.656481303,0.880801413,0.774235197,0.476731215,1413039.598
3130.681767,1.077163773,5,33722.56983,14.92898569,9.873488915,2.216167285,2.835862755,2.841989656,0.4314472,0.414739134,0.065191972,0.380787384,0.5538509,0.846419987,0.241018653,0.2770835,52068819.45
5930.134997,20.06201203,20,1189704.396,19.83254696,29.10656087,4.141780481,0.927836723,0.939054629,0.80684285,0.250060331,0.031883582,0.859098308,0.108753699,0.983510716,0.761047609,0.838953212,122037642
3701.855181,16.47231762,2,609781.3431,3.56451581,14.98078124,3.738718483,1.345353133,1.350296623,0.725814165,0.521989969,0.516887379,0.313967716,0.555887458,0.434574519,0.638664526,0.418886245,65308271.92
5402.257967,12.15749534,19,656779.2604,4.870021258,3.295348708,4.425200337,0.643493576,0.655555994,0.863358055,0.197553828,0.379074999,0.925652613,0.695673809,0.314280861,0.710172857,0.055070778,109659341.7
4391.806759,33.04660625,1,1451343.087,13.3191447,2.291103074,0.601461783,4.429990622,4.46440022,0.106142768,0.905083471,0.966354039,0.813711141,0.773898398,0.324299933,0.463854788,0.977758762,106773006.7
7166.330497,44.38559446,13,3180818.392,2.460434979,23.63815147,1.876658504,3.208835013,3.228626536,0.357146416,0.655229602,0.311093207,0.20429272,0.110515129,0.677894806,0.447867012,0.858738616,122737038.4
3321.889822,15.51328417,17,515334.208,13.28056902,14.75243134,4.244249439,0.809888607,0.823215527,0.828846145,0.00696352,0.959225588,0.709506353,0.526687956,0.551382214,0.675602488,0.944954811,61813484.01
1844.502878,14.90499157,9,274922.9984,2.536802318,7.91859602,2.956460415,2.088781306,2.128986643,0.578869723,0.847323824,0.237901091,0.959235922,0.208668292,0.115641355,0.74732959,0.542430748,45004364.12
9829.492076,27.77482341,2,2730124.066,8.933169804,20.13431203,0.724020996,4.348753859,4.359877914,0.125877599,0.175870177,0.238782032,0.060353576,0.919747673,0.830258137,0.399383969,0.268325303,148445310
3780.144026,7.6508775,2,289214.1888,17.9482347,17.05220822,2.234445915,2.816195778,2.847931349,0.435847288,0.108002676,0.887632996,0.729214223,0.394454978,0.364521824,0.665375482,0.623042333,76453160.12
7129.801368,33.63090217,15,2397816.523,17.22317991,22.77928799,3.539453867,1.547039768,1.555211249,0.6896549,0.559184089,0.760776728,0.498950978,0.902866037,0.245091549,0.762991088,0.408235322,136099664.2
8753.874434,18.08085188,11,1582775.07,16.77787292,10.95205619,4.845952666,0.183877187,0.216931421,0.957947625,0.6832109,0.716406495,0.257421179,0.881471803,0.300400338,0.488252902,0.464070357,163176367.9
7155.205011,36.20462477,18,2590515.126,9.737481156,19.87039026,0.526347018,4.496410784,4.533241067,0.093114244,0.373439473,0.806463745,0.453876871,0.424408346,0.548762499,0.506788887,0.591951699,114779413.2
4540.032459,40.49098998,19,1838304.088,1.367204897,17.4775296,3.430014004,1.664392677,1.682859234,0.662021695,0.770110868,0.870177229,0.861547671,0.069516846,0.813271426,0.611531158,0.245642319,88341509.31
7240.464714,6.228991631,18,451007.9411,9.731266648,28.90143221,1.451626803,3.635863587,3.68464217,0.263690816,0.427952467,0.717647405,0.23635221,0.02348609,0.210448009,0.274977426,0.754839628,112605962.4
5724.222118,2.626175538,7,150328.121,2.258788527,18.44253519,0.434412182,4.642942134,4.643954651,0.065486147,0.690029133,0.151186822,3.60E-05,0.734612261,0.064814652,0.329751,0.215305705,85414336.24
5247.819133,0.386023559,10,20257.8182,18.21507574,19.38895931,1.804149826,3.218395415,3.252955565,0.352101907,0.289232401,0.935534943,0.757592581,0.691812435,0.39118787,0.343278917,0.715506944,105359983.5
6275.895809,20.05370143,10,1258549.408,3.286509701,5.18771054,4.838293538,0.179208192,0.188302129,0.962580721,0.2426433,0.31081366,0.205610843,0.286561214,0.262633645,0.971869604,0.937150787,119265306.4
5545.224899,27.06004398,5,1500540.297,6.007385841,21.44304985,3.054777878,2.03366686,2.038173929,0.592200763,0.441886959,0.751095507,0.300684502,0.563848447,0.498668015,0.652366992,0.402710422,92784061.56
6748.599658,26.09951707,6,1761351.92,3.649947769,19.52523898,4.648341927,0.449777265,0.480107163,0.909109945,0.187164353,0.946075923,0.448501814,0.909006428,0.738373867,0.783509162,0.952219848,130184879.2
8030.93239,31.59423601,12,2537311.733,12.92393647,26.65839081,3.924585387,1.08871582,1.127128907,0.780985726,0.785512924,0.384139921,0.193345364,0.691804502,0.020663135,0.752906699,0.144551966,144611737.8
8446.824116,27.43319398,13,2317233.645,16.11688082,21.8069957,3.058644532,1.962877731,1.972174944,0.606500926,0.675093896,0.461641292,0.196387455,0.70225359,0.833839898,0.703808511,0.719578312,143009711.1
2767.651016,31.65656966,12,876143.3716,13.43584812,19.28063541,3.033627476,1.996967525,2.023383531,0.593698726,0.301677886,0.995479816,0.721787114,0.245977139,0.499236879,0.631510746,0.997368963,55546345.84
6301.623969,49.03113545,20,3089757.784,16.32239365,1.235344688,1.903795531,3.172652815,3.176902389,0.358565079,0.734438035,0.844701041,0.218489053,0.463178436,0.444759585,0.237149111,0.99417613,103426451.4
5853.937804,36.76436463,19,2152163.04,5.621094966,15.80569007,2.574359311,2.485682931,2.525771259,0.497126276,0.539969891,0.841291211,0.957564033,0.946197164,0.01609433,0.475397889,0.969224364,137774889.1
2764.156536,45.92444497,20,1269423.547,0.59338847,5.281295804,4.292988715,0.759121624,0.762507409,0.84036905,0.92063031,0.070665686,0.922370887,0.901593869,0.004794306,0.800485835,0.723201992,70086097.54
9493.08963,24.73776792,1,2348378.481,14.96725168,29.16812331,1.947858452,3.063425646,3.075397275,0.377562097,0.787703129,0.725692734,0.415112223,0.570097934,0.034246715,0.364499758,0.625973914,203811933.4
3348.381104,48.08569692,7,1610092.389,3.009142277,10.7783143,2.45144688,2.63523141,2.677531972,0.463792036,0.285279276,0.446871614,0.070260803,0.951135128,0.063028564,0.732081855,0.075271443,45400908.38
3443.225168,30.34693819,17,1044913.414,17.24988797,14.91927275,3.969150332,1.084005809,1.109757478,0.781345158,0.661292451,0.962815701,0.746762147,0.164738592,0.103563375,0.404745597,0.048762317,63049410.71
8166.247723,11.98818456,8,978984.849,10.19132759,2.373176687,0.223200754,4.841308073,4.885182297,0.02203149,0.537898423,0.47406878,0.746673119,0.839645116,0.194869813,0.511493397,0.628925466,184110524.5
718.0899053,9.982940862,11,71686.49058,2.451677071,27.03220085,3.343658208,1.73110167,1.771443264,0.651089412,0.627575233,0.237209354,0.889695127,0.881127569,0.461546531,0.490803478,0.407927421,15549776.88
5523.092092,15.1030992,19,834158.0773,2.856146378,15.03505648,0.659465339,4.437919507,4.466820022,0.112235713,0.890582364,0.804768596,0.60225095,0.890847587,0.224604356,0.402558799,0.294307537,102931485.5
8547.475058,43.34609506,9,3704996.664,16.71976481,11.24285765,4.725500424,0.306037852,0.306434643,0.935122524,0.884169509,0.940455427,0.801161087,0.406613927,0.768639157,0.673766353,0.242045895,192040440.7
6876.204112,4.607404627,16,316814.5464,3.757656953,16.36291651,4.80743165,0.224487105,0.255202327,0.950575451,0.067730399,0.003001232,0.2764548,0.927912445,0.79304355,0.577817246,0.419068126,106725437.4
2957.571533,14.19079752,20,419702.9878,4.210453455,12.59922996,3.704268409,1.36452925,1.396459488,0.718522339,0.249145638,0.154320593,0.146730045,0.662806732,0.146770149,0.452590194,0.316590789,39053669.06
9624.553624,16.12507675,12,1551966.659,10.71089592,20.70890743,0.195035539,4.869781737,4.882189522,0.021329371,0.28677608,0.880206119,0.677909798,0.18539438,0.71858006,0.239526986,0.142890279,165568697.6
1220.494181,21.92203734,19,267557.1901,8.047977892,1.132977929,1.236565741,3.779843641,3.804832518,0.237854661,0.439735621,0.30709349,0.316796783,0.850534802,0.156452673,0.185822521,0.669677226,18804127.16
5558.427178,0.414437239,8,23036.19212,17.63147629,14.74572451,4.993721332,0.057847462,0.078898902,0.981458276,0.107142508,0.840051091,0.668940449,0.693547229,0.523757583,0.599910333,0.802855357,110963783.1
3785.912738,36.47562382,5,1380935.288,19.61840879,4.567420186,0.831907544,4.230707197,4.26454344,0.149596017,0.110242136,0.252353839,0.404896255,0.907746072,0.287498464,0.200878868,0.9763929,69820454.49
2286.91626,29.41178789,14,672622.9595,17.40168497,24.92752532,1.845622793,3.204924691,3.231621934,0.353462829,0.983991313,0.790414852,0.03810129,0.337875429,0.669770856,0.566600928,0.64158086,30953802.27
2439.121425,38.36848116,19,935853.8444,2.561004717,5.65584611,2.561418229,2.445919563,2.474495085,0.502644132,0.288589505,0.153263881,0.559263627,0.36046866,0.21925453,0.654924689,0.741367283,43689220.06
2430.883747,20.35818725,18,494883.8651,5.758410163,17.41293696,2.997205465,2.030463398,2.031651729,0.586751734,0.921448699,0.609802614,0.238444843,0.210959872,0.295387438,0.327841236,0.30676138,35840271.71
8359.431876,40.50271203,16,3385796.62,0.247947435,18.35807689,0.728133456,4.357936185,4.404623775,0.127790684,0.010270095,0.70850116,0.398787044,0.558632058,0.955538626,0.472036038,0.755848234,127651065.7
9668.13007,41.38784291,18,4001430.485,2.737518335,25.27606446,2.970096936,2.103083623,2.10906067,0.571581328,0.449417443,0.646399062,0.738252679,0.363970096,0.299738821,0.794228817,0.056441998,192470504.7
6144.334196,31.54911984,9,1938483.359,4.879949574,10.10072568,0.359368245,4.655431622,4.693455838,0.063411751,0.314423769,0.034033602,0.598640758,0.891408129,0.821232297,0.180757872,0.021311699,108133668.8
8652.371121,26.18061192,1,2265243.705,2.385988146,7.958864607,4.364381324,0.721202702,0.750679006,0.850861607,0.890693365,0.861850166,0.890774415,0.879846333,0.723044555,0.49752319,0.759038453,232781081.6
6719.524199,41.35479191,14,2778845.25,18.62776557,21.26405904,1.179222427,3.905186125,3.934227193,0.21265149,0.147184081,0.485045044,0.246707773,0.915123523,0.973626325,0.436695202,0.448927274,92321682.08
1906.062913,23.70990502,8,451925.7062,7.349739486,10.49687389,2.698580065,2.359183089,2.398457118,0.526739983,0.278367,0.868690396,0.813928404,0.589411577,0.594893187,0.476117422,0.398391257,35850218.93
1594.43003,38.54152491,8,614517.6471,5.798422897,22.54913822,2.170306195,2.874167145,2.924017665,0.418726381,0.809223517,0.756331387,0.221111727,0.645369359,0.870860906,0.641771405,0.02294823,22502811.42
1499.171886,46.12892789,16,691551.9181,19.94836173,22.82875979,0.122842948,4.918117112,4.941235709,0.006868861,0.676176455,0.179429744,0.123088063,0.650607767,0.377130838,0.112187129,0.821827488,20811464.21
6534.6216,45.82955266,9,2994787.847,16.57568912,14.2917383,0.955940789,4.076797766,4.122706398,0.174991778,0.138869493,0.298690866,0.052698263,0.776671061,0.737134223,0.349580011,0.239854081,82835097.68
4706.755903,6.486771597,3,305316.505,4.341525016,5.397583965,4.618627395,0.402743941,0.443061437,0.91288023,0.891438349,0.828910854,0.950530403,0.357903759,0.560091154,0.710956319,0.112000307,115139172.7
1442.949298,20.74429305,7,299329.631,1.780788162,15.45091012,2.513242791,2.569313783,2.586119472,0.484345222,0.470907793,0.75422768,0.410112175,0.874528842,0.149045892,0.510245834,0.796695612,26858549.29
8793.938925,49.13875768,17,4321232.339,2.529681129,22.24648523,1.618511935,3.454541768,3.456537175,0.305270641,0.889868488,0.58688631,0.956779879,0.562019892,0.237922774,0.193916707,0.488050793,213278316.4
4747.094488,10.4744687,3,497232.9262,8.217406004,21.67518444,1.853221051,3.211427131,3.23603764,0.355823107,0.49576217,0.404692452,0.940425123,0.30207818,0.866055262,0.561298235,0.69511362,113299629.7
5126.167815,21.44467241,16,1099289.895,15.32715978,11.81446527,1.292074057,3.756479508,3.794811193,0.241844548,0.863636522,0.330003338,0.939971175,0.015700745,0.801359375,0.595002416,0.921425388,118045062
2810.920498,31.62180949,20,888863.925,4.170969609,25.59706784,3.738683405,1.271467482,1.318330431,0.744108852,0.193652095,0.066688433,0.68817261,0.427357095,0.712112465,0.499770242,0.894918256,54266797.45
6465.585233,2.367138422,7,153049.3523,0.642936406,22.08302676,0.164706296,4.918803827,4.968750695,0.012439822,0.992516036,0.857761036,0.401719603,0.631476415,0.913837829,0.032213269,0.372496019,112145723.1
7843.669333,2.048737266,20,160696.1767,5.648445679,26.53728412,2.692413443,2.32508271,2.363158119,0.529485208,0.234723616,0.161497477,0.348716245,0.352593393,0.503162215,0.320856449,0.897053386,137303825.7
6583.881579,9.646394893,8,635107.2164,0.074634188,2.501826401,2.913681611,2.101691396,2.137407185,0.57554087,0.138141576,0.737784471,0.526564786,0.912664928,0.32156828,0.445047243,0.782554893,131500878.3
8949.167709,2.042127293,6,182753.3963,17.42823564,11.50267796,0.199835028,4.860351588,4.904740501,0.024850919,0.33848894,0.15644265,0.582523125,0.340700724,0.086969145,0.185645169,0.5843174,187104566.7
9486.589007,41.24806621,10,3913034.515,6.786076099,14.3768208,0.008750757,5.076344614,5.109853489,0.016965756,0.110185202,0.335686964,0.392552419,0.562311557,0.013930958,0.115501339,0.980790292,185105347
358.2258908,29.7606247,9,106610.2629,5.311874241,4.633898933,0.935173237,4.082875228,4.130501369,0.181152711,0.007333751,0.909624713,0.868577587,0.151483835,0.397624065,0.240144575,0.051563869,6084405.877
2119.659689,22.69573802,4,481072.4098,6.247601351,19.01267493,2.335551416,2.735510224,2.74580051,0.446007861,0.3599323,0.818890575,0.833387371,0.192200759,0.814949955,0.655855473,0.597723364,43726599.48
9401.648023,9.137971643,18,859119.9303,11.1720203,14.55421034,4.130914492,0.921139606,0.94368127,0.814775205,0.007360392,0.47155032,0.091780153,0.958982836,0.893818772,0.696455368,0.924431945,136127803.3
2082.700882,37.12335849,3,773168.5147,10.83273406,9.108334514,2.913944918,2.148834849,2.192744995,0.568357712,0.45512738,0.458434875,0.030200692,0.271960185,0.330574991,0.756282074,0.208750924,29584334.41
2797.723523,2.668028829,2,74644.07013,17.92593827,19.413317,3.819967119,1.22698405,1.248493735,0.750557199,0.983315935,0.060364151,0.15468407,0.87080301,0.218857898,0.738824538,0.639821738,54247238.82
1687.021208,15.49161645,15,261346.855,7.710368049,8.102879893,4.12809993,0.908132257,0.940877067,0.815644029,0.794705356,0.013252525,0.716225871,0.475720886,0.00896286,0.453921775,0.076984528,35207499.79
1866.824119,3.189856625,16,59549.01283,13.94119672,9.945596698,3.615487907,1.398886008,1.408427198,0.711236715,0.845906013,0.281664898,0.366174597,0.828869245,0.045468361,0.581233377,0.541427131,33216364.45
1988.524592,29.07460616,20,578155.6935,5.352255225,21.37352519,2.061552025,2.957184111,3.003472185,0.4041386,0.190029127,0.974366034,0.982214149,0.731278321,0.670649848,0.251297333,0.844530551,38459406.59
5887.592632,30.34373126,18,1786515.286,16.19239839,28.10025385,1.446830646,3.599728371,3.636062477,0.279998972,0.040138413,0.699080957,0.964276622,0.153476508,0.234621684,0.461793798,0.432613697,116625344.1
1656.076977,20.8050132,9,344547.0337,19.15759661,14.83506777,1.140348653,3.913590533,3.946743682,0.209551403,0.971134542,0.061023117,0.288562267,0.179712538,0.31649665,0.495903552,0.171957733,26674588.23
7923.433131,16.32975115,9,1293876.912,9.826238876,21.18320745,1.866281916,3.154099383,3.177100141,0.363722825,0.937875735,0.676875973,0.621016432,0.003504522,0.840791329,0.45855982,0.783513397,169822327.1
1188.402082,40.58519632,1,482315.3181,11.51143713,21.09789707,2.541201554,2.53624796,2.552957346,0.491689057,0.819595251,0.884628787,0.480109532,0.922409528,0.393331272,0.394655956,0.484162857,23218135.1
402.7088008,28.36779883,1,114239.6225,3.578990685,8.121848916,1.540280429,3.466084067,3.476618969,0.306445712,0.119751267,0.233233875,0.993014655,0.340972802,0.779179989,0.626906468,0.871665092,9258621.967
9770.960076,8.701245498,3,850195.2238,4.345499505,5.811030818,1.984268028,3.021781199,3.056655748,0.395555713,0.591794925,0.156331529,0.492741589,0.91994385,0.560585955,0.64751441,0.794851147,220944728.3
7316.331658,31.46194677,18,2301860.372,19.37051096,10.15063081,3.240199777,1.779901918,1.813394815,0.640412717,0.433348112,0.101661248,0.458270748,0.240747006,0.26582063,0.634213108,0.712537959,140099943.8
8337.04523,36.33222576,12,3029034.095,18.68058995,16.8202293,1.015067106,4.060610458,4.094145811,0.178496964,0.610370107,0.187322526,0.812466619,0.482100122,0.534704569,0.307020996,0.58704576,186407851.1
7906.268118,5.563423339,9,439859.1657,1.869452528,10.32510535,2.949745736,2.109112633,2.122009806,0.577767227,0.605837397,0.626591605,0.394693555,0.869634745,0.01492756,0.389016724,0.451766053,154181010.9
7956.609598,32.8548521,7,2614132.315,6.494278898,21.15645989,0.00446369,5.08122306,5.109013039,0.020931642,0.192484084,0.974730475,0.663854426,0.615712601,0.436319343,0.062955002,0.089868814,141203511.2
1853.734534,42.01254879,19,778801.1253,17.82299527,2.422064002,2.60308874,2.421774928,2.43118088,0.507213673,0.989867343,0.382205332,0.558440349,0.806167786,0.212480028,0.74896445,0.531852887,36531024.96
717.4319374,2.578427491,18,18498.4623,18.29615452,8.460801874,2.607097046,2.396551375,2.417902967,0.520535319,0.262776941,0.896675432,0.761698027,0.100707043,0.250953309,0.74071197,0.59657426,12402965.42
8674.023245,49.46398998,10,4290517.989,4.022653391,13.09920753,3.013416874,2.082766026,2.111068708,0.5826581,0.616687796,0.255220239,0.190745222,0.411273362,0.487440512,0.767818295,0.278347722,148915830.2
5895.785475,7.626863179,12,449663.4915,14.58613528,29.03342859,3.522107413,1.56417614,1.607290673,0.6867955,0.967559514,0.175558521,0.052470828,0.271243163,0.190594391,0.576489974,0.703127289,103631869.1
1089.026361,36.53407663,11,397865.7254,4.762687015,29.32776424,2.248056694,2.804533023,2.808518367,0.438926781,0.143019441,0.48841247,0.407448685,0.64425296,0.440049764,0.634089377,0.961683052,17976115.07
1177.043551,1.521120315,5,17904.24857,18.28158889,0.528082905,2.073318263,3.003774038,3.042042027,0.393072227,0.061287536,0.611796223,0.334559154,0.686925381,0.16976697,0.642677876,0.599964443,18395720.26
6079.712533,7.766243129,8,472165.2569,15.42863498,6.247588375,3.680944385,1.346702204,1.351846731,0.726135041,0.821798717,0.249146378,0.588014845,0.690334021,0.595311693,0.553315136,0.40761852,131192770.8
8608.62906,17.50213317,9,1506693.722,11.9965113,22.86536446,3.945297307,1.119529172,1.16678729,0.766286094,0.006169304,0.414072713,0.902133286,0.246056176,0.005230008,0.464359414,0.842635104,207154058.7
6105.746353,34.71287683,18,2119480.211,2.510938818,21.58679693,2.433715812,2.653395064,2.659992138,0.467966329,0.850716638,0.510952655,0.320198043,0.553233442,0.891724472,0.398123181,0.952303816,110604578.5
5507.62277,19.69919866,2,1084957.551,16.50877395,7.641017331,0.626268311,4.431700292,4.474891545,0.113017499,0.651393134,0.302042486,0.62459167,0.398934284,0.584507116,0.083873955,0.424495751,112810466
2797.890346,22.83415224,12,638874.5412,6.543041037,18.71411678,4.115299615,0.916098096,0.925683294,0.811355679,0.277857229,0.218940476,0.911331646,0.693766055,0.557973369,0.412172023,0.435308655,59197550.25
2138.977747,39.82823121,10,851917.0024,14.65273117,10.74462299,1.964260823,3.070438631,3.108887518,0.385874362,0.382051858,0.203668333,0.713022547,0.978090171,0.162402963,0.421565525,0.234286256,40932321.41
3426.897823,48.9014658,10,1675803.267,14.06772603,10.21596963,2.384455899,2.665572419,2.685171621,0.460606868,0.404173801,0.438261474,0.759670086,0.901798478,0.468147473,0.325782497,0.149432323,67683095.85
6786.101683,5.259140679,11,356890.6341,0.380648722,0.533952755,0.662810419,4.393967734,4.408756322,0.116895297,0.456649982,0.941401246,0.431370385,0.745929956,0.266786436,0.161134035,0.810666998,121556112.4
382.0676983,33.29659724,14,127215.5427,17.51498213,18.0757214,4.776039322,0.233119245,0.276833127,0.945680431,0.957519195,0.069698572,0.033361165,0.459864176,0.623619555,0.710314966,0.953578901,6054868.535
3894.954284,29.56736465,13,1151635.336,2.180728851,15.26678932,3.887082799,1.157780618,1.179792132,0.760191004,0.022785436,0.457112638,0.703185793,0.707509741,0.711873433,0.854151322,0.03555623,67241065.57
7596.266485,6.813425158,15,517565.9318,3.40107864,5.527731559,3.070153227,1.959868164,1.997944035,0.601857939,0.330339522,0.450281272,0.407284406,0.945692619,0.513906581,0.767580212,0.298669338,128862613.9
1984.220613,44.81262289,16,889181.3006,14.76083593,29.3821966,2.180690145,2.839189867,2.856366304,0.429386381,0.218867297,0.695763514,0.177736133,0.321231369,0.30738596,0.545452385,0.867737009,26932529.67
1292.26784,20.97386009,4,271038.4487,12.29114738,2.06010125,4.642495654,0.393266552,0.413621906,0.916519997,0.518947492,0.193398989,0.737429089,0.57564708,0.039569857,0.66990616,0.573838381,29384393.23
5679.016906,37.98932099,20,2157419.962,9.573184593,19.41356115,1.631965783,3.400441741,3.437047025,0.310463986,0.881590729,0.993983606,0.293001131,0.087668898,0.467948403,0.258002526,0.43575814,86036709.94
5967.330847,24.35417402,16,1453294.139,11.86789058,8.499004686,3.777985169,1.277700669,1.302424661,0.738504481,0.052655842,0.101490627,0.680631487,0.04675214,0.746088457,0.492919369,0.022233816,104106417.6
3138.484269,39.87498973,13,1251470.28,2.05302395,16.35730744,1.992160769,3.009337054,3.058181204,0.394379101,0.017680693,0.568120671,0.977233876,0.64352956,0.639157697,0.629369204,0.598571748,65283012.26
2880.65331,1.855677013,1,53455.6213,1.845706689,0.96199278,3.676005641,1.421142533,1.429403563,0.708374397,0.272361657,0.779292848,0.170497156,0.377203342,0.918396365,0.444945594,0.334887754,41717500.73
658.624758,3.195629567,7,21047.20751,14.2197681,8.607105233,2.127749961,2.958637744,2.991779447,0.401056983,0.102656129,0.187962476,0.033109182,0.371338277,0.548835112,0.692176566,0.318504059,7763585.67
7472.432146,27.19753541,10,2032317.379,18.47671558,24.36075128,3.900524064,1.149835915,1.191445041,0.763466013,0.636963615,0.812594146,0.86541636,0.980845431,0.366987063,0.603611758,0.056641815,160625761.7
1289.305281,31.53888177,4,406632.4684,16.93576607,18.70880436,0.237141727,4.825083953,4.838821686,0.026525136,0.580184148,0.392889457,0.29819744,0.75309465,0.747084619,0.411090687,0.411910826,19581328.2
133.272673,16.66948197,15,22215.8642,17.72801228,0.468136841,2.945346346,2.133800441,2.17331788,0.563743572,0.659340502,0.715798652,0.924522621,0.280389438,0.963832545,0.77663242,0.001371109,2412831.713
6848.558083,44.11230348,13,3021056.726,19.43412292,5.216069287,4.457018114,0.630191946,0.649825413,0.87116813,0.093721663,0.960657606,0.228461458,0.138885515,0.279196086,0.781455607,0.259241151,100146470
3756.523424,3.979708812,19,149498.6937,18.83153764,18.00038923,1.87041871,3.143264131,3.160294221,0.364448229,0.318153253,0.82887064,0.147520557,0.033011571,0.676929053,0.463742321,0.260167732,40865996.14
6986.891308,26.20641677,12,1831013.855,14.71012697,0.25948885,4.456667938,0.580247737,0.590086136,0.881186592,0.876350977,0.421195297,0.279133209,0.161071377,0.992191468,0.759872538,0.132332817,118360675.7
4366.885456,9.540372943,18,416617.1585,17.3086856,20.76645662,0.707694361,4.297424906,4.300006491,0.133367054,0.692765762,0.809223192,0.178340529,0.19318858,0.644753993,0.146802185,0.637485302,58306134.66
3148.206747,33.419578,18,1052117.409,13.21716521,29.93381198,4.471407275,0.551195256,0.572631022,0.888279678,0.821134254,0.348349771,0.362708969,0.958541636,0.97689346,0.462087951,0.608331226,52059547.44
8400.366221,25.78905986,11,2166375.474,18.231321,24.71502163,2.017596818,3.06361818,3.080349225,0.38527301,0.397544021,0.691861903,0.528801532,0.61374216,0.651857107,0.363084552,0.441171596,156665449.7
6876.247812,43.41875125,10,2985580.933,8.700679002,26.0621696,4.401938062,0.614798851,0.620814511,0.875115354,0.761941419,0.74249093,0.30265878,0.819609237,0.73761718,0.478651478,0.533676162,124920323.3
1171.133633,20.67730683,9,242158.8947,15.42933778,12.90471089,2.278297425,2.723059398,2.7267036,0.452888622,0.005515557,0.042854171,0.565601986,0.344575115,0.356512236,0.521511815,0.799793929,21306892.27
1992.809343,20.16269855,10,401804.1406,8.312393057,4.505713087,3.350679624,1.67321986,1.71986517,0.663324723,0.229507297,0.390820496,0.12147356,0.271628667,0.691841933,0.610934451,0.43210228,26442506.36
3791.975766,19.40385533,16,735789.4917,4.630682748,17.93460165,2.089858314,2.989568879,3.018265511,0.396515538,0.456801195,0.748067041,0.112538633,0.255439373,0.08144511,0.312697504,0.225965968,48796336.9
9813.912478,3.979342234,9,390529.1641,14.52732487,27.58012932,4.431666707,0.611097049,0.659937768,0.877357259,0.230387592,0.024243286,0.815088021,0.89352029,0.881808368,0.496074438,0.016671109,213201808.9
8923.008297,49.5650887,4,4422696.977,0.929956055,5.150250075,3.023954374,2.010156647,2.044434096,0.590452774,0.150034949,0.929699279,0.125120797,0.951406692,0.899089038,0.647087749,0.663522016,145221641.1
513.4698114,3.736322968,3,19184.8905,0.492375602,20.84587293,2.223909522,2.777287513,2.816520398,0.439643327,0.233094017,0.10450359,0.579515281,0.887174589,0.724011518,0.576668251,0.440456976,9207673.127
3706.171379,7.586950011,18,281185.3699,14.85695402,4.210590844,3.513341256,1.528338092,1.563782721,0.685774235,0.885876152,0.883104525,0.737191791,0.827263769,0.595232819,0.399995143,0.836197683,77930755.28
7088.808939,6.325525056,16,448404.3856,14.79553363,26.55202328,0.981599539,4.07157037,4.101773438,0.182490705,0.835773206,0.815255466,0.585664995,0.979679153,0.602049747,0.261321147,0.946734471,144139458.4
492.1224677,17.49904248,16,86116.71969,18.24978429,2.80068717,3.91971063,1.110943067,1.150759084,0.772552428,0.614850454,0.003994382,0.788328578,0.048945807,0.301045854,0.768206523,0.430238149,10219372.45
